Quarter,Year,Country,Delta_Interest_EU,Delta_Interest_JPY,Delta_Interest_US,ECB,Exchange_rate,FFR,FX_long,FX_short,Fin_depth,Fin_dev,GDP Growth,GDP per cap,Interest rate,JPY,Pol_Risk,Ratings FC,Ratings LC,VIX,WUI,market_volume_bonds,market_volume_loans,Amount,LCY,Currency,Domestic,Corporate,Industry,Bond,Tenor,Tenor_bracket,FCY
4,2023,Thailand,6.75,11.2,6.17,4.75,17.3067,5.33,0.0314206352056402,0.0154419756173757,33.3282002808482,0.32231593132019,3.2,13641.613,11.5,0.3,-0.691959739,12.0,12.0,12.63,17744.12,35.7762,17.5861,0.1076,1,USD,1,1,Utilities,0,21.0,5-10 yrs,0
1,2024,Brazil,7.210000000000001,11.66,6.630000000000001,4.75,4.9182,5.33,0.0368920333525182,0.0183628269387907,71.6466556109593,0.654686987400055,2.2,11351.871,11.96,0.3,-0.3314659,9.0,9.0,13.11,16396.19,30.5745,28.9854,0.0443,0,USD,1,1,Materials,1,7.0,0-5 yrs,0
2,2023,India,0.6300999999999997,4.3301,-0.4499000000000004,4.0,4.464,5.08,0.0134927006868103,0.02135300634078,117.188155259099,0.727465748786926,3.7,12570.46,4.6301,0.3,0.140358165,14.0,14.0,15.65,23722.65,8.8994,1.6819,0.0032,0,MYR,1,1,Energy,1,10.0,5-10 yrs,0
1,2023,Thailand,3.0,6.45,2.1,3.75,81.741,4.65,0.013844528507179,0.0100349919240175,50.1421581396974,0.582220196723938,7.8,2500.356,6.75,0.3,-0.568608165,11.0,11.0,20.58,19697.24,22.4787,29.172200000000004,0.0214,1,BRL,1,1,Energy,1,16.0,>10 yrs,0
1,2023,Malaysia,0.7140000000000004,4.164000000000001,-0.1859999999999999,3.75,4.3218,4.65,0.0132887359287792,0.0206132139613667,117.188155259099,0.727465748786926,3.7,12570.46,4.464,0.3,0.140358165,14.0,14.0,20.58,19697.24,8.877400000000002,1.6819,0.0066,1,MYR,1,1,Utilities,0,9.404124616059676,5-10 yrs,1
1,2023,India,7.76,11.21,6.859999999999999,3.75,18.9705,4.65,0.0333059033776249,0.0160498292385716,33.3282002808482,0.32231593132019,3.2,13641.613,11.51,0.3,-0.691959739,12.0,12.0,20.58,19697.24,23.6804,13.1976,0.0006,1,USD,1,1,Industrials,1,5.0,5-10 yrs,1
3,2023,Turkey,8.83,12.78,7.75,4.25,4.8537,5.33,0.0392839870092855,0.0261101492099259,71.6466556109593,0.654686987400055,2.9,10642.437,13.08,0.3,-0.3314659,9.0,9.0,13.09,22050.81,25.8895,28.666000000000004,0.0204,1,MYR,1,1,Utilities,0,3.0,>10 yrs,1
4,2023,South Africa,7.210000000000001,11.66,6.630000000000001,4.75,4.9387,5.33,0.0389005012904662,0.0145927277043303,71.6466556109593,0.654686987400055,2.9,10642.437,11.96,0.3,-0.3314659,9.0,9.0,12.63,17744.12,27.5833,28.666000000000004,1.5,1,BRL,1,1,Utilities,1,11.0,>10 yrs,1
4,2023,Malaysia,2.0,6.45,1.42,4.75,83.07,5.33,0.0126415312993406,0.0090701897612489,50.1421581396974,0.582220196723938,7.8,2500.356,6.75,0.3,-0.568608165,11.0,11.0,12.63,17744.12,26.41,34.6452,0.3182,1,MYR,1,1,Consumer discretionary,0,9.404124616059676,>10 yrs,0
1,2023,India,10.0,13.45,9.1,3.75,5.1922,4.65,0.0397606553339345,0.0362662365471914,71.6466556109593,0.654686987400055,2.9,10642.437,13.75,0.3,-0.3314659,9.0,9.0,20.58,19697.24,24.462,28.0301,0.0182,1,USD,1,1,Utilities,0,10.0,5-10 yrs,0
1,2023,Malaysia,10.0,13.45,9.1,3.75,5.1922,4.65,0.0397606553339345,0.0362662365471914,71.6466556109593,0.654686987400055,2.9,10642.437,13.75,0.3,-0.3314659,9.0,9.0,20.58,19697.24,24.462,28.0301,0.1129,0,USD,1,1,Energy,1,10.0,0-5 yrs,0
3,2023,Indonesia,8.83,12.78,7.75,4.25,4.8537,5.33,0.0392839870092855,0.0261101492099259,71.6466556109593,0.654686987400055,2.9,10642.437,13.08,0.3,-0.3314659,9.0,9.0,13.09,22050.81,25.8895,28.666000000000004,0.157,1,MXN,1,1,Utilities,0,9.404124616059676,>10 yrs,0
1,2024,India,2.18,6.63,1.5999999999999996,4.75,15610.81864,5.33,0.0265601341616379,0.0170784625656532,36.0128402502417,0.304108023643494,5.0,5270.975,6.93,0.3,-0.439423859,12.0,12.0,13.11,16396.19,11.236,13.8557,0.05,1,INR,1,1,Utilities,0,2.0,5-10 yrs,0
3,2023,Brazil,-1.875,2.075,-2.955,4.25,34.911,5.33,0.0191459116452782,0.0301004938271985,154.277565375824,0.723730862140656,1.9,7337.194,2.375,0.3,-0.383099318,13.0,13.0,13.09,22050.81,7.3634,4.9321,0.0393,0,INR,1,1,Consumer discretionary,0,3.0,0-5 yrs,0
2,2023,Thailand,9.75,13.45,8.67,4.0,5.2086,5.08,0.0397792095830269,0.0292196962282561,71.6466556109593,0.654686987400055,2.9,10642.437,13.75,0.3,-0.3314659,9.0,9.0,15.65,23722.65,25.5366,28.320400000000003,0.025,1,MYR,1,1,Utilities,0,2.0,0-5 yrs,1
2,2023,India,7.51,11.21,6.43,4.0,18.3892,5.08,0.0333769390098918,0.0159255813911297,33.3282002808482,0.32231593132019,3.2,13641.613,11.51,0.3,-0.691959739,12.0,12.0,15.65,23722.65,26.502600000000005,15.4549,0.0012,1,MYR,1,1,Utilities,0,20.0,0-5 yrs,0
3,2023,Mexico,-1.875,2.075,-2.955,4.25,34.911,5.33,0.0191459116452782,0.0301004938271985,154.277565375824,0.723730862140656,1.9,7337.194,2.375,0.3,-0.383099318,13.0,13.0,13.09,22050.81,7.3634,4.9321,0.005,0,BRL,1,1,Materials,1,10.0,0-5 yrs,1
4,2023,Brazil,7.210000000000001,11.66,6.630000000000001,4.75,4.9387,5.33,0.0389005012904662,0.0145927277043303,71.6466556109593,0.654686987400055,2.9,10642.437,11.96,0.3,-0.3314659,9.0,9.0,12.63,17744.12,27.5833,28.666000000000004,0.0843,1,MYR,1,1,Utilities,1,6.0,>10 yrs,0
4,2023,India,7.210000000000001,11.66,6.630000000000001,4.75,4.9387,5.33,0.0389005012904662,0.0145927277043303,71.6466556109593,0.654686987400055,2.9,10642.437,11.96,0.3,-0.3314659,9.0,9.0,12.63,17744.12,27.5833,28.666000000000004,0.0227,1,USD,1,1,Utilities,1,5.0,>10 yrs,0
1,2023,India,3.75,7.2,2.85,3.75,18.77855455,4.65,0.0546870124584417,0.0271574733812779,50.2567115766482,0.563018500804901,4.5,12849.0,7.5,0.3,-1.039865017,5.0,5.0,20.58,19697.24,5.9756,26.3383,0.0075,0,MYR,1,1,Consumer staples,0,19.0,0-5 yrs,0
3,2023,Malaysia,7.26,11.21,6.18,4.25,17.2407,5.33,0.0323065117842068,0.0162990946016028,33.3282002808482,0.32231593132019,3.2,13641.613,11.51,0.3,-0.691959739,12.0,12.0,13.09,22050.81,29.681200000000004,17.5861,0.0635,1,ZAR,1,1,Consumer discretionary,1,15.0,0-5 yrs,0
4,2023,Brazil,6.75,11.2,6.17,4.75,17.3067,5.33,0.0314206352056402,0.0154419756173757,33.3282002808482,0.32231593132019,3.2,13641.613,11.5,0.3,-0.691959739,12.0,12.0,12.63,17744.12,35.7762,17.5861,0.0558,1,MYR,1,1,Utilities,0,9.404124616059676,0-5 yrs,0
2,2023,Malaysia,7.51,11.21,6.43,4.0,18.3892,5.08,0.0333769390098918,0.0159255813911297,33.3282002808482,0.32231593132019,3.2,13641.613,11.51,0.3,-0.691959739,12.0,12.0,15.65,23722.65,26.502600000000005,15.4549,0.1056,1,BRL,1,1,Consumer staples,0,12.0,0-5 yrs,0
1,2024,Indonesia,3.6957894736842096,8.145789473684209,3.1157894736842096,4.75,18.8056,5.33,0.0354371764002901,0.0244644782317649,92.1800552382856,0.492002218961716,0.9,5974.912,8.44578947368421,0.3,-0.72211808,9.0,9.0,13.11,16396.19,3.2703000000000007,15.9723,0.79,0,INR,0,1,Utilities,1,5.0,0-5 yrs,0
4,2023,Mexico,-0.0919999999999996,4.3580000000000005,-0.6719999999999997,4.75,4.6826,5.33,0.0139201844662509,0.0220192614481471,117.188155259099,0.727465748786926,3.7,12570.46,4.658,0.3,0.140358165,14.0,14.0,12.63,17744.12,10.4383,2.4565,0.1444,1,INR,1,1,Utilities,0,3.0,0-5 yrs,0
1,2023,Malaysia,0.7140000000000004,4.164000000000001,-0.1859999999999999,3.75,4.3218,4.65,0.0132887359287792,0.0206132139613667,117.188155259099,0.727465748786926,3.7,12570.46,4.464,0.3,0.140358165,14.0,14.0,20.58,19697.24,8.877400000000002,1.6819,0.0845,1,ZAR,1,1,Utilities,1,9.404124616059676,>10 yrs,0
3,2023,India,8.83,12.78,7.75,4.25,4.8537,5.33,0.0392839870092855,0.0261101492099259,71.6466556109593,0.654686987400055,2.9,10642.437,13.08,0.3,-0.3314659,9.0,9.0,13.09,22050.81,25.8895,28.666000000000004,0.1888,1,INR,1,1,Utilities,1,9.0,5-10 yrs,0
1,2024,Brazil,2.0,6.45,1.42,4.75,83.1119,5.33,0.011817361819705,0.0042069243398166,50.1421581396974,0.582220196723938,6.8,2730.774,6.75,0.3,-0.568608165,11.0,11.0,13.11,16396.19,27.8041,35.598,0.0066,1,MYR,1,1,Utilities,1,18.0,>10 yrs,0
1,2024,Turkey,6.859999999999999,11.31,6.279999999999999,4.75,17.0932,5.33,0.0309405540411626,0.0211616999957896,33.3282002808482,0.32231593132019,2.4,15248.788,11.61,0.3,-0.691959739,12.0,12.0,13.11,16396.19,37.27160000000001,18.0861,0.4105,1,THB,1,1,Communications,0,9.404124616059676,5-10 yrs,1
4,2023,India,7.210000000000001,11.66,6.630000000000001,4.75,4.9387,5.33,0.0389005012904662,0.0145927277043303,71.6466556109593,0.654686987400055,2.9,10642.437,11.96,0.3,-0.3314659,9.0,9.0,12.63,17744.12,27.5833,28.666000000000004,0.11,1,INR,1,1,Utilities,0,3.0,5-10 yrs,1
2,2023,India,2.75,6.45,1.67,4.0,82.2665,5.08,0.0138499640842845,0.0102560229976306,50.1421581396974,0.582220196723938,7.8,2500.356,6.75,0.3,-0.568608165,11.0,11.0,15.65,23722.65,22.4787,32.3848,0.5,0,BRL,1,1,Industrials,1,6.0,5-10 yrs,0
1,2023,Thailand,3.0,6.45,2.1,3.75,81.741,4.65,0.013844528507179,0.0100349919240175,50.1421581396974,0.582220196723938,7.8,2500.356,6.75,0.3,-0.568608165,11.0,11.0,20.58,19697.24,22.4787,29.172200000000004,0.3269,0,MXN,1,1,Materials,1,11.0,0-5 yrs,0
1,2023,India,3.3422727272727304,6.792272727272731,2.44227272727273,3.75,17.1055,4.65,0.0366220961873502,0.0320028903732201,92.1800552382856,0.492002218961716,0.6,6138.248,7.09227272727273,0.3,-0.72211808,9.0,9.0,20.58,19697.24,2.7107,12.5619,0.19,1,INR,1,1,Utilities,0,9.404124616059676,>10 yrs,0
4,2023,Brazil,7.210000000000001,11.66,6.630000000000001,4.75,4.9387,5.33,0.0389005012904662,0.0145927277043303,71.6466556109593,0.654686987400055,2.9,10642.437,11.96,0.3,-0.3314659,9.0,9.0,12.63,17744.12,27.5833,28.666000000000004,0.0331,1,MYR,1,1,Communications,0,3.0,5-10 yrs,0
4,2023,India,7.210000000000001,11.66,6.630000000000001,4.75,4.9387,5.33,0.0389005012904662,0.0145927277043303,71.6466556109593,0.654686987400055,2.9,10642.437,11.96,0.3,-0.3314659,9.0,9.0,12.63,17744.12,27.5833,28.666000000000004,0.0421,1,INR,1,1,Utilities,1,30.0,5-10 yrs,0
1,2023,India,7.76,11.21,6.859999999999999,3.75,18.9705,4.65,0.0333059033776249,0.0160498292385716,33.3282002808482,0.32231593132019,3.2,13641.613,11.51,0.3,-0.691959739,12.0,12.0,20.58,19697.24,23.6804,13.1976,0.0044,1,BRL,1,1,Industrials,0,21.0,5-10 yrs,0
1,2023,India,-2.125,1.325,-3.0250000000000004,3.75,33.1855,4.65,0.018994718706753,0.0303072626226734,154.277565375824,0.723730862140656,1.9,7337.194,1.625,0.3,-0.383099318,13.0,13.0,20.58,19697.24,6.275000000000001,4.1481,0.0108,1,EUR,1,1,Utilities,0,9.404124616059676,0-5 yrs,0
1,2024,Brazil,6.859999999999999,11.31,6.279999999999999,4.75,17.0932,5.33,0.0309405540411626,0.0211616999957896,33.3282002808482,0.32231593132019,2.4,15248.788,11.61,0.3,-0.691959739,12.0,12.0,13.11,16396.19,37.27160000000001,18.0861,0.0013,1,BRL,1,1,Communications,1,3.0,0-5 yrs,0
1,2023,Malaysia,3.3422727272727304,6.792272727272731,2.44227272727273,3.75,17.1055,4.65,0.0366220961873502,0.0320028903732201,92.1800552382856,0.492002218961716,0.6,6138.248,7.09227272727273,0.3,-0.72211808,9.0,9.0,20.58,19697.24,2.7107,12.5619,0.9951,1,MYR,1,1,Materials,0,12.0,0-5 yrs,0
3,2023,Turkey,7.26,11.21,6.18,4.25,17.2407,5.33,0.0323065117842068,0.0162990946016028,33.3282002808482,0.32231593132019,3.2,13641.613,11.51,0.3,-0.691959739,12.0,12.0,13.09,22050.81,29.681200000000004,17.5861,0.0204,1,MYR,1,1,Materials,0,11.0,0-5 yrs,1
1,2023,Turkey,3.3422727272727304,6.792272727272731,2.44227272727273,3.75,17.1055,4.65,0.0366220961873502,0.0320028903732201,92.1800552382856,0.492002218961716,0.6,6138.248,7.09227272727273,0.3,-0.72211808,9.0,9.0,20.58,19697.24,2.7107,12.5619,0.0307,1,BRL,1,1,Materials,1,1.0,0-5 yrs,0
3,2023,Thailand,4.0745000000000005,8.0245,2.9945000000000004,4.25,18.7448,5.33,0.0362633737664701,0.031199731330942,92.1800552382856,0.492002218961716,0.6,6138.248,8.3245,0.3,-0.72211808,9.0,9.0,13.09,22050.81,3.0435000000000008,13.7434,0.0146,1,ZAR,1,1,Consumer staples,0,5.0,0-5 yrs,0
4,2023,Brazil,-2.25,2.2,-2.83,4.75,35.885,5.33,0.0191464927854795,0.0266565118538408,154.277565375824,0.723730862140656,1.9,7337.194,2.5,0.3,-0.383099318,13.0,13.0,12.63,17744.12,7.7808,5.037100000000001,0.0079,1,BRL,1,1,Consumer staples,0,25.0,0-5 yrs,0
1,2023,Malaysia,7.76,11.21,6.859999999999999,3.75,18.9705,4.65,0.0333059033776249,0.0160498292385716,33.3282002808482,0.32231593132019,3.2,13641.613,11.51,0.3,-0.691959739,12.0,12.0,20.58,19697.24,23.6804,13.1976,0.05,0,INR,1,1,Industrials,0,9.404124616059676,0-5 yrs,0
1,2024,Mexico,6.859999999999999,11.31,6.279999999999999,4.75,17.0932,5.33,0.0309405540411626,0.0211616999957896,33.3282002808482,0.32231593132019,2.4,15248.788,11.61,0.3,-0.691959739,12.0,12.0,13.11,16396.19,37.27160000000001,18.0861,0.093,1,IDR,1,1,Materials,0,12.0,0-5 yrs,1
4,2023,India,-2.25,2.2,-2.83,4.75,35.885,5.33,0.0191464927854795,0.0266565118538408,154.277565375824,0.723730862140656,1.9,7337.194,2.5,0.3,-0.383099318,13.0,13.0,12.63,17744.12,7.7808,5.037100000000001,0.0316,1,ZAR,1,1,Consumer staples,0,16.0,0-5 yrs,0
1,2024,Thailand,-0.0353000000000003,4.4147,-0.6153000000000004,4.75,4.6857,5.33,0.0140139035527497,0.0129069519453644,117.188155259099,0.727465748786926,4.4,13314.84,4.7147,0.3,0.140358165,14.0,14.0,13.11,16396.19,10.7345,2.4565,0.0177,1,USD,1,1,Consumer discretionary,0,12.0,>10 yrs,0
4,2023,Malaysia,-0.0919999999999996,4.3580000000000005,-0.6719999999999997,4.75,4.6826,5.33,0.0139201844662509,0.0220192614481471,117.188155259099,0.727465748786926,3.7,12570.46,4.658,0.3,0.140358165,14.0,14.0,12.63,17744.12,10.4383,2.4565,0.55,1,USD,1,1,Utilities,1,1.0,0-5 yrs,0
1,2023,Brazil,3.75,7.2,2.85,3.75,18.77855455,4.65,0.0546870124584417,0.0271574733812779,50.2567115766482,0.563018500804901,4.5,12849.0,7.5,0.3,-1.039865017,5.0,5.0,20.58,19697.24,5.9756,26.3383,0.0955,0,USD,1,1,Consumer staples,0,10.0,0-5 yrs,0
1,2024,Thailand,-0.0353000000000003,4.4147,-0.6153000000000004,4.75,4.6857,5.33,0.0140139035527497,0.0129069519453644,117.188155259099,0.727465748786926,4.4,13314.84,4.7147,0.3,0.140358165,14.0,14.0,13.11,16396.19,10.7345,2.4565,1.1641,1,THB,1,1,Consumer discretionary,1,7.0,>10 yrs,0
3,2023,India,-1.875,2.075,-2.955,4.25,34.911,5.33,0.0191459116452782,0.0301004938271985,154.277565375824,0.723730862140656,1.9,7337.194,2.375,0.3,-0.383099318,13.0,13.0,13.09,22050.81,7.3634,4.9321,0.1,1,THB,1,1,Utilities,1,18.0,0-5 yrs,0
4,2023,Brazil,-2.25,2.2,-2.83,4.75,35.885,5.33,0.0191464927854795,0.0266565118538408,154.277565375824,0.723730862140656,1.9,7337.194,2.5,0.3,-0.383099318,13.0,13.0,12.63,17744.12,7.7808,5.037100000000001,0.0038,1,USD,1,1,Utilities,1,5.0,>10 yrs,0
4,2023,Brazil,2.0,6.45,1.42,4.75,83.07,5.33,0.0126415312993406,0.0090701897612489,50.1421581396974,0.582220196723938,7.8,2500.356,6.75,0.3,-0.568608165,11.0,11.0,12.63,17744.12,26.41,34.6452,0.0519,1,THB,1,1,Energy,1,9.404124616059676,>10 yrs,0
2,2023,Mexico,4.485714285714289,8.185714285714289,3.405714285714289,4.0,18.2595,5.08,0.0366876941182185,0.0312678414583577,92.1800552382856,0.492002218961716,0.6,6138.248,8.48571428571429,0.3,-0.72211808,9.0,9.0,15.65,23722.65,2.8058000000000005,13.1439,0.0309,1,TRY,1,1,Industrials,1,14.0,>10 yrs,1
2,2023,Malaysia,9.75,13.45,8.67,4.0,5.2086,5.08,0.0397792095830269,0.0292196962282561,71.6466556109593,0.654686987400055,2.9,10642.437,13.75,0.3,-0.3314659,9.0,9.0,15.65,23722.65,25.5366,28.320400000000003,0.0109,1,INR,1,1,Utilities,0,17.0,0-5 yrs,0
1,2024,Brazil,7.210000000000001,11.66,6.630000000000001,4.75,4.9182,5.33,0.0368920333525182,0.0183628269387907,71.6466556109593,0.654686987400055,2.2,11351.871,11.96,0.3,-0.3314659,9.0,9.0,13.11,16396.19,30.5745,28.9854,0.0081,1,USD,1,1,Utilities,1,15.0,0-5 yrs,1
4,2023,Brazil,3.6972222222222193,8.147222222222219,3.1172222222222192,4.75,18.9657,5.33,0.0358854184999715,0.0271917408487271,92.1800552382856,0.492002218961716,0.6,6138.248,8.44722222222222,0.3,-0.72211808,9.0,9.0,12.63,17744.12,3.0435000000000008,15.223,0.0011,0,INR,0,1,Utilities,0,12.0,5-10 yrs,0
4,2023,Indonesia,7.210000000000001,11.66,6.630000000000001,4.75,4.9387,5.33,0.0389005012904662,0.0145927277043303,71.6466556109593,0.654686987400055,2.9,10642.437,11.96,0.3,-0.3314659,9.0,9.0,12.63,17744.12,27.5833,28.666000000000004,0.1216,1,BRL,1,1,Utilities,1,7.0,5-10 yrs,0
1,2023,Thailand,-2.125,1.325,-3.0250000000000004,3.75,33.1855,4.65,0.018994718706753,0.0303072626226734,154.277565375824,0.723730862140656,1.9,7337.194,1.625,0.3,-0.383099318,13.0,13.0,20.58,19697.24,6.275000000000001,4.1481,0.0424,1,INR,1,1,Utilities,0,5.0,5-10 yrs,1
2,2023,South Africa,-2.0,1.7,-3.08,4.0,34.4639,5.08,0.019211784347004,0.0304307203100178,154.277565375824,0.723730862140656,1.9,7337.194,2.0,0.3,-0.383099318,13.0,13.0,15.65,23722.65,7.1291,4.9321,0.0484,1,INR,1,1,Industrials,1,4.0,5-10 yrs,0
1,2023,Malaysia,3.3422727272727304,6.792272727272731,2.44227272727273,3.75,17.1055,4.65,0.0366220961873502,0.0320028903732201,92.1800552382856,0.492002218961716,0.6,6138.248,7.09227272727273,0.3,-0.72211808,9.0,9.0,20.58,19697.24,2.7107,12.5619,0.0045,0,MYR,1,1,Utilities,0,5.0,>10 yrs,0
4,2023,Brazil,3.6972222222222193,8.147222222222219,3.1172222222222192,4.75,18.9657,5.33,0.0358854184999715,0.0271917408487271,92.1800552382856,0.492002218961716,0.6,6138.248,8.44722222222222,0.3,-0.72211808,9.0,9.0,12.63,17744.12,3.0435000000000008,15.223,0.0502,0,INR,0,1,Industrials,0,9.404124616059676,0-5 yrs,0
4,2023,Turkey,-0.0919999999999996,4.3580000000000005,-0.6719999999999997,4.75,4.6826,5.33,0.0139201844662509,0.0220192614481471,117.188155259099,0.727465748786926,3.7,12570.46,4.658,0.3,0.140358165,14.0,14.0,12.63,17744.12,10.4383,2.4565,0.0364,0,BRL,0,1,Industrials,0,18.0,5-10 yrs,1
1,2023,Mexico,3.3422727272727304,6.792272727272731,2.44227272727273,3.75,17.1055,4.65,0.0366220961873502,0.0320028903732201,92.1800552382856,0.492002218961716,0.6,6138.248,7.09227272727273,0.3,-0.72211808,9.0,9.0,20.58,19697.24,2.7107,12.5619,0.0515,0,ZAR,0,1,Utilities,1,17.0,0-5 yrs,0
1,2023,Brazil,3.3422727272727304,6.792272727272731,2.44227272727273,3.75,17.1055,4.65,0.0366220961873502,0.0320028903732201,92.1800552382856,0.492002218961716,0.6,6138.248,7.09227272727273,0.3,-0.72211808,9.0,9.0,20.58,19697.24,2.7107,12.5619,0.0603,1,MXN,1,1,Materials,1,7.0,0-5 yrs,0
1,2024,India,6.859999999999999,11.31,6.279999999999999,4.75,17.0932,5.33,0.0309405540411626,0.0211616999957896,33.3282002808482,0.32231593132019,2.4,15248.788,11.61,0.3,-0.691959739,12.0,12.0,13.11,16396.19,37.27160000000001,18.0861,0.2213,1,MYR,1,1,Industrials,1,9.0,5-10 yrs,1
4,2023,Malaysia,-2.25,2.2,-2.83,4.75,35.885,5.33,0.0191464927854795,0.0266565118538408,154.277565375824,0.723730862140656,1.9,7337.194,2.5,0.3,-0.383099318,13.0,13.0,12.63,17744.12,7.7808,5.037100000000001,0.0014,1,USD,1,1,Materials,1,9.404124616059676,0-5 yrs,1
1,2024,Indonesia,2.18,6.63,1.5999999999999996,4.75,15610.81864,5.33,0.0265601341616379,0.0170784625656532,36.0128402502417,0.304108023643494,5.0,5270.975,6.93,0.3,-0.439423859,12.0,12.0,13.11,16396.19,11.236,13.8557,0.0861,1,MYR,1,1,Utilities,1,18.0,5-10 yrs,1
3,2023,Malaysia,2.49,6.44,1.41,4.25,15026.0,5.33,0.0275769102218159,0.0200970500768901,36.0128402502417,0.304108023643494,5.0,4942.361,6.74,0.3,-0.439423859,12.0,12.0,13.09,22050.81,10.3227,12.601399999999998,0.1646,1,USD,1,1,Energy,0,1.0,>10 yrs,0
1,2023,Malaysia,10.0,13.45,9.1,3.75,5.1922,4.65,0.0397606553339345,0.0362662365471914,71.6466556109593,0.654686987400055,2.9,10642.437,13.75,0.3,-0.3314659,9.0,9.0,20.58,19697.24,24.462,28.0301,0.0131,0,EUR,1,1,Energy,1,25.0,0-5 yrs,0
2,2023,India,2.75,6.45,1.67,4.0,15062.0,5.08,0.0276836131793739,0.0194169820445408,36.0128402502417,0.304108023643494,5.0,4942.361,6.75,0.3,-0.439423859,12.0,12.0,15.65,23722.65,10.0192,12.526699999999998,0.0758,1,BRL,1,1,Industrials,1,10.0,>10 yrs,0
3,2023,India,-1.875,2.075,-2.955,4.25,34.911,5.33,0.0191459116452782,0.0301004938271985,154.277565375824,0.723730862140656,1.9,7337.194,2.375,0.3,-0.383099318,13.0,13.0,13.09,22050.81,7.3634,4.9321,0.11,1,MXN,1,1,Utilities,0,10.0,0-5 yrs,0
1,2024,Mexico,6.859999999999999,11.31,6.279999999999999,4.75,17.0932,5.33,0.0309405540411626,0.0211616999957896,33.3282002808482,0.32231593132019,2.4,15248.788,11.61,0.3,-0.691959739,12.0,12.0,13.11,16396.19,37.27160000000001,18.0861,0.75,1,USD,1,1,Industrials,0,3.0,0-5 yrs,0
2,2023,Thailand,9.75,13.45,8.67,4.0,5.2086,5.08,0.0397792095830269,0.0292196962282561,71.6466556109593,0.654686987400055,2.9,10642.437,13.75,0.3,-0.3314659,9.0,9.0,15.65,23722.65,25.5366,28.320400000000003,0.0083,1,MYR,1,1,Utilities,0,11.0,0-5 yrs,1
3,2023,Mexico,8.83,12.78,7.75,4.25,4.8537,5.33,0.0392839870092855,0.0261101492099259,71.6466556109593,0.654686987400055,2.9,10642.437,13.08,0.3,-0.3314659,9.0,9.0,13.09,22050.81,25.8895,28.666000000000004,0.03,1,MYR,1,1,Utilities,1,5.0,0-5 yrs,0
4,2023,Indonesia,2.0,6.45,1.42,4.75,83.07,5.33,0.0126415312993406,0.0090701897612489,50.1421581396974,0.582220196723938,7.8,2500.356,6.75,0.3,-0.568608165,11.0,11.0,12.63,17744.12,26.41,34.6452,0.0075,1,MYR,1,1,Utilities,0,9.404124616059676,>10 yrs,0
3,2023,India,8.83,12.78,7.75,4.25,4.8537,5.33,0.0392839870092855,0.0261101492099259,71.6466556109593,0.654686987400055,2.9,10642.437,13.08,0.3,-0.3314659,9.0,9.0,13.09,22050.81,25.8895,28.666000000000004,0.0275,1,USD,1,1,Utilities,0,4.0,>10 yrs,0
4,2023,Malaysia,7.210000000000001,11.66,6.630000000000001,4.75,4.9387,5.33,0.0389005012904662,0.0145927277043303,71.6466556109593,0.654686987400055,2.9,10642.437,11.96,0.3,-0.3314659,9.0,9.0,12.63,17744.12,27.5833,28.666000000000004,0.0076,1,BRL,1,1,Utilities,0,18.0,0-5 yrs,0
3,2023,Malaysia,-1.875,2.075,-2.955,4.25,34.911,5.33,0.0191459116452782,0.0301004938271985,154.277565375824,0.723730862140656,1.9,7337.194,2.375,0.3,-0.383099318,13.0,13.0,13.09,22050.81,7.3634,4.9321,0.0086,1,USD,1,1,Utilities,0,12.0,0-5 yrs,0
3,2023,India,4.0745000000000005,8.0245,2.9945000000000004,4.25,18.7448,5.33,0.0362633737664701,0.031199731330942,92.1800552382856,0.492002218961716,0.6,6138.248,8.3245,0.3,-0.72211808,9.0,9.0,13.09,22050.81,3.0435000000000008,13.7434,0.1029,1,USD,1,1,Consumer staples,0,1.0,0-5 yrs,1
3,2023,South Africa,4.0745000000000005,8.0245,2.9945000000000004,4.25,18.7448,5.33,0.0362633737664701,0.031199731330942,92.1800552382856,0.492002218961716,0.6,6138.248,8.3245,0.3,-0.72211808,9.0,9.0,13.09,22050.81,3.0435000000000008,13.7434,0.2748,1,EUR,1,1,Consumer discretionary,0,2.0,0-5 yrs,0
1,2023,Malaysia,0.7140000000000004,4.164000000000001,-0.1859999999999999,3.75,4.3218,4.65,0.0132887359287792,0.0206132139613667,117.188155259099,0.727465748786926,3.7,12570.46,4.464,0.3,0.140358165,14.0,14.0,20.58,19697.24,8.877400000000002,1.6819,0.0162,1,INR,1,1,Industrials,1,5.0,>10 yrs,0
1,2024,Turkey,-2.25,2.2,-2.83,4.75,35.2219,5.33,0.0192797641310897,0.0162087877264179,154.277565375824,0.723730862140656,2.7,7811.598,2.5,0.3,-0.383099318,13.0,13.0,13.11,16396.19,8.0506,6.3782,0.0183,1,USD,1,1,Energy,0,9.0,5-10 yrs,1
1,2024,Brazil,-2.25,2.2,-2.83,4.75,35.2219,5.33,0.0192797641310897,0.0162087877264179,154.277565375824,0.723730862140656,2.7,7811.598,2.5,0.3,-0.383099318,13.0,13.0,13.11,16396.19,8.0506,6.3782,0.1216,1,USD,1,1,Industrials,1,3.0,0-5 yrs,0
